id,Is Action,Is Adventure,Is Animation,Is Christmas Movie,Is Comedy,Is Crime,Is Documentary,Is Drama,Is Family,Is Fantasy,Is Foreign,Is History,Is Horror,Is Music,Is Mystery,Is Romance,Is Science Fiction,Is TV Movie,Is Thriller,Is War,Is Western,Tag: aftercreditsstinger,Tag: alien,Tag: biography,Tag: blood,Tag: corruption,Tag: dark comedy,Tag: death,Tag: detective,Tag: dog,Tag: drug,Tag: dystopia,Tag: england,Tag: escape,Tag: family,Tag: father,Tag: film noir,Tag: friendship,Tag: gangster,Tag: gay,Tag: high school,Tag: independent film,Tag: investigation,Tag: kidnapping,Tag: love,Tag: marriage,Tag: martial arts,Tag: money,Tag: music,Tag: new york,Tag: nudity,Tag: paris,Tag: party,Tag: prison,Tag: remake,Tag: revenge,Tag: robbery,Tag: romance,Tag: secret,Tag: sequel,Tag: serial killer,Tag: small town,Tag: sport,Tag: spy,Tag: stand-up comedy,Tag: suicide,Tag: suspense,Tag: teacher,Tag: teenager,Tag: vampire,Tag: violence,Tag: wedding,Tag: world war ii,adult,imdb_id,popularity,release_date,release_month,release_quarter,release_year,runtime,title,vote_average,vote_count
2168,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,1,tt0472582,6.558245,2006-05-26,5.0,2.0,2006.0,91.0,2:37,6.7,50.0
192102,1.0,,,0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2172934,17.861119,2014-02-14,2.0,1.0,2014.0,113.0,3 Days to Kill,6.0,896.0
29244,1.0,,,0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0040064,3.803268,1948-12-01,12.0,4.0,1948.0,106.0,3 Godfathers,6.1,39.0
16314,1.0,1.0,,0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0103596,11.035859,1992-08-07,8.0,3.0,1992.0,84.0,3 Ninjas,5.5,102.0
47816,1.0,,,0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1,tt0199290,0.651625,2000-03-01,3.0,1.0,2000.0,82.0,3 Strikes,5.9,15.0
41662,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0075612,3.18357,1977-04-03,4.0,2.0,1977.0,124.0,3 Women,6.8,66.0
320349,,,,0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt4126312,1.381594,2015-10-02,10.0,4.0,2015.0,98.0,"3 ½ Minutes, 10 Bullets",7.8,30.0
94104,,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1772271,1.920868,2012-10-12,10.0,4.0,2012.0,89.0,"3, 2, 1... Frankie Go Boom",5.6,22.0
19294,,,,0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0389721,0.661324,2004-05-07,5.0,2.0,2004.0,90.0,30 Days Until I'm Famous,5.8,2.0
4513,,,,0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1,tt0389722,8.764548,2007-10-17,10.0,4.0,2007.0,113.0,30 Days of Night,6.2,784.0
62206,1.0,1.0,,0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1622547,9.763493,2011-08-11,8.0,3.0,2011.0,83.0,30 Minutes or Less,5.6,537.0
12138,1.0,1.0,,0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0233142,4.76448,2001-02-23,2.0,1.0,2001.0,125.0,3000 Miles to Graceland,5.8,181.0
53182,1.0,,,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1253863,12.904677,2014-03-05,3.0,1.0,2014.0,102.0,300: Rise of an Empire,6.1,2438.0
166666,,,,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1667355,7.089137,2013-02-21,2.0,1.0,2013.0,111.0,3096 Days,6.6,121.0
68876,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0370242,0.567032,2007-07-13,7.0,3.0,2007.0,89.0,32A,6.7,6.0
118984,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1704161,1.720802,2011-06-09,6.0,2.0,2011.0,97.0,33 Postcards,6.4,8.0
85394,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1263736,0.731141,2008-11-07,11.0,4.0,2008.0,100.0,33 Scenes from Life,6.0,4.0
37684,,,,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,tt0057809,1.473239,1964-11-26,11.0,4.0,1964.0,115.0,36 Hours,6.9,19.0
30762,,,,0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1,tt0401088,1.140125,2004-12-11,12.0,4.0,2004.0,92.0,3: The Dale Earnhardt Story,6.4,7.0
14168,,,,0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1,tt0050086,15.931069,1957-08-07,8.0,3.0,1957.0,92.0,3:10 to Yuma,7.1,77.0
26447,1.0,,,0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1,tt0090564,0.36671,1985-01-31,1.0,1.0,1985.0,86.0,3:15,6.0,2.0
274820,,,,0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2217895,2.131265,2014-06-05,6.0,2.0,2014.0,96.0,4 Minute Mile,5.5,23.0
42456,,,,0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0070068,1.676035,1973-06-28,6.0,2.0,1973.0,110.0,40 Carats,7.5,1.0
191476,,,,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2073510,1.672234,2010-09-15,9.0,3.0,2010.0,45.0,42 One Dream Rush,7.8,6.0
20565,,,,0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0164312,0.697268,1998-07-28,7.0,3.0,1998.0,139.0,42 Up,6.6,9.0
311291,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1,tt3544082,6.645078,2015-08-28,8.0,3.0,2015.0,95.0,45 Years,6.3,259.0
64686,1.0,1.0,,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1,tt1335975,14.88937,2013-12-06,12.0,4.0,2013.0,119.0,47 Ronin,5.9,1357.0
150,1.0,,,0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1,tt0083511,15.297121,1982-12-07,12.0,4.0,1982.0,96.0,48 Hrs.,6.5,364.0
21735,,1.0,,0,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,tt0033627,1.855274,1941-11-24,11.0,4.0,1941.0,121.0,49th Parallel,6.6,20.0
4993,1.0,,,0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0062626,1.372254,1968-07-28,7.0,3.0,1968.0,103.0,5 Card Stud,6.0,20.0
50601,,,,0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1486193,3.174512,2011-04-14,4.0,2.0,2011.0,113.0,5 Days of War,5.8,63.0
59087,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1,tt0044314,8.253802,1952-02-22,2.0,1.0,1952.0,108.0,5 Fingers,7.2,19.0
286521,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1,tt2933544,9.383088,2014-09-05,9.0,3.0,2014.0,92.0,5 Flights Up,5.9,92.0
86768,1.0,,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0050087,0.904551,1957-01-30,1.0,1.0,1957.0,81.0,5 Steps to Danger,5.8,4.0
259954,,,,0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2486678,6.852262,2014-04-19,4.0,2.0,2014.0,98.0,5 to 7,6.9,96.0
1824,,,,0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0343660,11.134888,2004-02-13,2.0,1.0,2004.0,99.0,50 First Dates,6.6,2161.0
197583,,,,0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1777595,2.691651,2014-03-21,3.0,1.0,2014.0,110.0,50 to 1,5.7,19.0
40807,,,,0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1306980,11.869481,2011-09-30,9.0,3.0,2011.0,100.0,50/50,7.0,1287.0
18588,,,,0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1,tt0090567,15.921964,1986-11-07,11.0,4.0,1986.0,110.0,52 Pick-Up,5.8,23.0
244801,,,,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt3100636,0.617852,2014-05-01,5.0,2.0,2014.0,114.0,52 Tuesdays,5.9,8.0
3682,,,,0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1,tt0120577,8.736869,1998-08-28,8.0,3.0,1998.0,106.0,54,5.5,138.0
76360,,,,0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2076781,1.775803,2011-10-09,10.0,4.0,2011.0,42.0,6 Days to Air: The Making of South Park,7.0,31.0
323674,,,,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1,tt3799372,4.075159,2015-08-18,8.0,3.0,2015.0,84.0,6 Years,5.5,306.0
20536,,,,0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1,tt0250934,2.07709,2001-04-28,4.0,2.0,2001.0,129.0,61*,6.3,34.0
287689,,,,0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1,tt3895884,8.323292,2015-07-11,7.0,3.0,2015.0,43.0,7 Days in Hell,6.4,132.0
14241,,,,0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0057812,2.124202,1964-03-18,3.0,1.0,1964.0,100.0,7 Faces of Dr. Lao,6.9,21.0
68692,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0060050,0.999041,1966-01-05,1.0,1.0,1966.0,87.0,7 Women,5.7,13.0
37087,,,,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0042176,1.063786,1950-07-01,7.0,3.0,1950.0,102.0,711 Ocean Drive,6.1,8.0
51200,,,,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1587729,3.106814,2010-06-16,6.0,2.0,2010.0,120.0,71: Into the Fire,7.0,38.0
43254,,,,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0049745,0.54068,1956-01-01,1.0,1.0,1956.0,75.0,7th Cavalry,5.8,4.0
13982,,,,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0118541,5.666701,1997-04-18,4.0,2.0,1997.0,95.0,8 Heads in a Duffel Bag,5.4,39.0
65,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0298203,8.374355,2002-11-08,11.0,4.0,2002.0,110.0,8 Mile,6.8,1676.0
20858,,,,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0090568,9.328747,1986-04-25,4.0,2.0,1986.0,115.0,8 Million Ways to Die,5.6,23.0
221488,,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1764285,4.39814,2012-03-29,3.0,1.0,2012.0,86.0,8 Minutes Idle,5.4,7.0
18069,,,,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0109021,1.888534,1994-02-25,2.0,1.0,1994.0,105.0,8 Seconds,7.2,22.0
11332,,,,0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0154443,1.687388,1999-05-22,5.0,2.0,1999.0,118.0,8 ½ Women,6.3,14.0
37748,1.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0292886,1.390326,2002-10-18,10.0,4.0,2002.0,124.0,800 Bullets,6.0,19.0
55149,,,,0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0096744,1.061491,1989-03-22,3.0,1.0,1989.0,90.0,84C MoPic,5.8,12.0
3489,,,,0,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1,tt0411061,8.552967,2007-02-14,2.0,1.0,2007.0,108.0,88 Minutes,5.7,323.0
40428,,,,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1484522,0.252886,2010-01-01,1.0,1.0,2010.0,80.0,8: The Mormon Proposition,5.5,6.0
8224,,,,0,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0134273,7.473718,1999-02-26,2.0,1.0,1999.0,123.0,8MM,6.1,479.0
422,,,,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0056801,6.747516,1963-02-14,2.0,1.0,1963.0,138.0,8½,7.9,427.0
51878,1.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0089689,0.956302,1985-04-15,4.0,2.0,1985.0,94.0,9 Deaths of the Ninja,6.1,9.0
11304,,,,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0312318,1.48066,2002-03-10,3.0,1.0,2002.0,128.0,9/11,7.6,21.0
76040,,,,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0810746,0.510555,2006-03-16,3.0,1.0,2006.0,71.0,9/11: The Falling Man,7.3,5.0
343795,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt4337690,4.222496,2015-09-11,9.0,3.0,2015.0,121.0,90 Minutes in Heaven,5.4,40.0
343795,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt4337690,4.222496,2015-09-11,9.0,3.0,2015.0,121.0,90 Minutes in Heaven,5.4,40.0
14591,,,,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0454587,1.017042,2004-01-01,1.0,1.0,2004.0,52.0,911 in Plane Site,8.0,5.0
89326,,,,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1641385,3.432947,2011-10-14,10.0,4.0,2011.0,93.0,96 Minutes,5.6,28.0
283235,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2891174,6.60913,2014-10-09,10.0,4.0,2014.0,112.0,99 Homes,6.8,240.0
36949,,,,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0045465,1.01233,1953-03-10,3.0,1.0,1953.0,83.0,99 River Street,6.7,11.0
19929,,,,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1278293,1.552852,2008-08-24,8.0,3.0,2008.0,113.0,9to5: Days in Porn,6.1,18.0
59441,,,,0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1,tt1509787,0.967134,2011-03-12,3.0,1.0,2011.0,85.0,A Bag of Hammers,6.0,25.0
137563,,,,0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2064713,2.690008,2013-06-27,6.0,2.0,2013.0,96.0,A Band Called Death,7.1,36.0
453,,,,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0268978,11.93646,2001-12-11,12.0,4.0,2001.0,135.0,A Beautiful Mind,7.7,3087.0
52849,,,,0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1,tt0069838,1.123296,1973-10-01,10.0,4.0,1973.0,106.0,A Bell From Hell,6.6,8.0
55720,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1554091,3.033797,2011-06-24,6.0,2.0,2011.0,98.0,A Better Life,7.0,54.0
11471,1.0,,,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1,tt0092263,9.488593,1986-08-02,8.0,3.0,1986.0,95.0,A Better Tomorrow,7.3,102.0
37301,,,,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0060165,1.929093,1966-05-31,5.0,2.0,1966.0,95.0,A Big Hand for the Little Lady,6.0,21.0
324807,,,,0,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2056771,12.945544,2015-11-26,11.0,4.0,2015.0,120.0,A Bigger Splash,6.0,158.0
70736,,,,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0448022,2.018721,2011-09-23,9.0,3.0,2011.0,99.0,A Bird of the Air,5.5,7.0
174326,,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1582465,2.401451,2013-04-21,4.0,2.0,2013.0,86.0,A Birder's Guide to Everything,6.5,19.0
39991,,,,0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1,tt0085303,4.04674,1983-08-06,8.0,3.0,1983.0,110.0,A Blade in the Dark,6.0,20.0
31560,,,,0,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0045566,1.093081,1953-09-01,9.0,3.0,1953.0,77.0,A Blueprint for Murder,5.4,7.0
15374,,,1.0,0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0064107,1.852328,1969-12-04,12.0,4.0,1969.0,86.0,A Boy Named Charlie Brown,5.9,23.0
4917,,,,0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0072730,8.386787,1975-11-20,11.0,4.0,1975.0,91.0,A Boy and His Dog,6.5,90.0
147132,,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1,tt2415112,2.097031,2012-12-01,12.0,4.0,2012.0,90.0,A Bride for Christmas,5.6,17.0
1358,,,,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0103882,2.4312,1991-10-01,10.0,4.0,1991.0,80.0,A Brief History of Time,7.4,37.0
13923,,,,0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0126220,1.66849,1998-01-01,1.0,1.0,1998.0,118.0,A Bright Shining Lie,6.1,7.0
1607,,,,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0106489,6.115628,1993-09-14,9.0,3.0,1993.0,121.0,A Bronx Tale,7.4,447.0
276122,,,,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt3219678,0.762451,2014-07-08,7.0,3.0,2014.0,79.0,A Brony Tale,6.3,9.0
22642,,,,0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0052655,2.728651,1959-10-21,10.0,4.0,1959.0,66.0,A Bucket of Blood,6.4,31.0
9487,,1.0,1.0,0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0120623,16.869209,1998-11-25,11.0,4.0,1998.0,95.0,A Bug's Life,6.8,2379.0
102420,,,,0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1692235,0.367626,2011-04-02,4.0,2.0,2011.0,85.0,A Cadaver Christmas,6.1,8.0
15696,,,,0,1.0,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1,tt0036695,1.77798,1944-08-21,8.0,3.0,1944.0,124.0,A Canterbury Tale,7.1,19.0
174316,,,,0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1817081,5.819403,2013-11-06,11.0,4.0,2013.0,91.0,A Case of You,5.4,108.0
